Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
bunty,BCP_Nootsie,2022-11-01,05:20:02,13.694140625,100,985.0496849775535,284.7184471813329,16.51393672524,1012,17.3664752814,1015
bunty,BCP_Nootsie,2022-11-01,05:30:03,13.6435546875,100,985.0322427345318,285.1175890821155,17.039479626000002,946,17.57721429198,1015
bunty,BCP_Nootsie,2022-11-01,05:40:02,13.42109375,100,985.182036366666,283.94434097053045,16.936940624400002,1015,17.15573627082,968
bunty,BCP_Nootsie,2022-11-01,05:50:03,13.3705078125,100,985.1582296450246,284.51709051242403,17.039479626000002,1001,17.15378314698,1015
bunty,BCP_Nootsie,2022-11-01,06:10:02,13.2591796875,100,985.0002202834033,285.67406864322953,17.142033886380002,1010,17.15573627082,824
bunty,BCP_Nootsie,2022-11-01,06:20:02,13.137890625,100,984.9538988174475,285.74490275951166,17.244572887980002,865,17.4750415011,1015
bunty,BCP_Nootsie,2022-11-01,06:30:02,13.21875,100,984.9530359026671,285.48184841429406,17.142033886380002,888,17.3664752814,1013
bunty,BCP_Nootsie,2022-11-01,06:40:03,13.0771484375,100,985.0039878263656,285.6133162842327,17.142033886380002,1010,17.4750415011,805
bunty,BCP_Nootsie,2022-11-01,06:50:02,13.021484375,100,985.0713147586471,284.6598229895538,17.142033886380002,866,17.05356347994,1015
bunty,BCP_Nootsie,2022-11-01,07:00:03,12.9154296875,100,985.1591572293232,284.1223511810937,17.244572887980002,1015,16.94501251902,1015
bunty,BCP_Nootsie,2022-11-01,07:10:02,12.7787109375,100,985.2034679779892,283.7045090250122,17.142033886380002,740,17.15573627082,1012
bunty,BCP_Nootsie,2022-11-01,07:20:03,13.0064453125,100,985.2585458349522,283.0505975266441,17.039479626000002,964,17.3664752814,1015
bunty,BCP_Nootsie,2022-11-01,07:30:02,12.7080078125,100,985.2950697191945,283.2084047251259,16.8279929352,990,16.84283972814,1015
bunty,BCP_Nootsie,2022-11-01,07:40:03,12.171875,100,985.4342335897152,281.5710667217096,16.8279929352,803,16.94501251902,1013
bunty,BCP_Nootsie,2022-11-01,07:50:02,12.2072265625,100,985.7665827150747,279.13982572297454,16.72543867482,1012,17.3664752814,827
bunty,BCP_Nootsie,2022-11-01,08:00:03,12.35390625,100,986.0247290388518,276.39184851454667,16.61649098562,978,16.84283972814,919
bunty,BCP_Nootsie,2022-11-01,08:10:02,12.39453125,100,986.1682140423587,275.24248598820253,16.8279929352,1015,17.3664752814,925
bunty,BCP_Nootsie,2022-11-01,08:20:03,12.67265625,100,986.3498844231049,273.92640743347215,16.72543867482,780,17.15573627082,995
bunty,BCP_Nootsie,2022-11-01,08:30:02,13.20859375,100,986.5089893584234,272.2921080218299,16.51393672524,1010,16.84283972814,1015
bunty,BCP_Nootsie,2022-11-01,08:40:03,13.71953125,100,986.6289343624817,271.31504169689265,16.72543867482,960,17.05356347994,1015
bunty,BCP_Nootsie,2022-11-01,08:50:02,13.9572265625,100,986.8437579088682,269.6885623821307,16.936940624400002,814,17.05356347994,1013
bunty,BCP_Nootsie,2022-11-01,09:00:03,13.962109375,100,986.8387810888375,269.7008043325858,16.61649098562,1004,17.15573627082,870
bunty,BCP_Nootsie,2022-11-01,09:10:02,13.9572265625,100,986.9601422727724,268.6431849511829,16.8279929352,1015,17.15573627082,991
